Reference,priority,review_block,review_from_local,review_until_local,review_from_utc,review_until_utc,label_from_local,label_until_local,label_from_utc,label_until_utc,mov_type,label_quality,review_notes,offset_minutes,right_records,left_records,total_records
JOM250429-103,13,1,2025-04-29 19:00:00,2025-04-29 19:10:00,2025-04-29 17:00:00+00:00,2025-04-29 17:10:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,2,2025-04-29 19:10:00,2025-04-29 19:20:00,2025-04-29 17:10:00+00:00,2025-04-29 17:20:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,3,2025-04-29 19:20:00,2025-04-29 19:30:00,2025-04-29 17:20:00+00:00,2025-04-29 17:30:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,4,2025-04-29 19:30:00,2025-04-29 19:40:00,2025-04-29 17:30:00+00:00,2025-04-29 17:40:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,5,2025-04-29 19:40:00,2025-04-29 19:50:00,2025-04-29 17:40:00+00:00,2025-04-29 17:50:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,6,2025-04-29 19:50:00,2025-04-29 20:00:00,2025-04-29 17:50:00+00:00,2025-04-29 18:00:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,7,2025-04-29 20:00:00,2025-04-29 20:10:00,2025-04-29 18:00:00+00:00,2025-04-29 18:10:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,8,2025-04-29 20:10:00,2025-04-29 20:20:00,2025-04-29 18:10:00+00:00,2025-04-29 18:20:00+00:00,,,,,,,,-120,446322,449250,895572
JOM250429-103,13,9,2025-04-29 20:20:00,2025-04-29 20:30:00,2025-04-29 18:20:00+00:00,2025-04-29 18:30:00+00:00,,,,,,,,-120,446322,449250,895572
